gsm,field,raw_value,reason
GSM3649159,age,21,number_without_unit
GSM3649160,age,21,number_without_unit
GSM3649161,age,21,number_without_unit
GSM3649162,age,21,number_without_unit
GSM3649163,age,21,number_without_unit
GSM3649164,age,21,number_without_unit
GSM3649165,age,21,number_without_unit
GSM3649166,age,21,number_without_unit
GSM3649167,age,21,number_without_unit
GSM3649168,age,21,number_without_unit
GSM3649169,age,21,number_without_unit
GSM3649170,age,21,number_without_unit
GSM3649171,age,21,number_without_unit
GSM3649172,age,21,number_without_unit
GSM3649173,age,21,number_without_unit
GSM3649174,age,21,number_without_unit
GSM3649175,age,21,number_without_unit
GSM3649176,age,21,number_without_unit
GSM3649177,age,21,number_without_unit
GSM3649178,age,21,number_without_unit
GSM3649179,age,21,number_without_unit
GSM3649180,age,21,number_without_unit
GSM3649181,age,21,number_without_unit
GSM3649182,age,21,number_without_unit
GSM3649183,age,21,number_without_unit
GSM3649184,age,21,number_without_unit
GSM3649185,age,21,number_without_unit
GSM3649186,age,21,number_without_unit
GSM3649187,age,21,number_without_unit
GSM3649188,age,21,number_without_unit
GSM3649189,age,21,number_without_unit
GSM3649190,age,21,number_without_unit
GSM3649191,age,21,number_without_unit
GSM3649192,age,21,number_without_unit
GSM3649193,age,21,number_without_unit
GSM3649194,age,21,number_without_unit
GSM3649195,age,21,number_without_unit
GSM3649196,age,21,number_without_unit
GSM3649197,age,21,number_without_unit
GSM3649198,age,21,number_without_unit
GSM3649199,age,21,number_without_unit
GSM3649200,age,21,number_without_unit
GSM3649201,age,21,number_without_unit
GSM3649202,age,21,number_without_unit
GSM3649203,age,21,number_without_unit
GSM3649204,age,21,number_without_unit
GSM3649205,age,21,number_without_unit
GSM3649206,age,21,number_without_unit
GSM3649207,age,21,number_without_unit
GSM3649208,age,21,number_without_unit
GSM3649209,age,21,number_without_unit
GSM3649210,age,21,number_without_unit
GSM3649211,age,21,number_without_unit
GSM3649212,age,21,number_without_unit
GSM3649213,age,21,number_without_unit
GSM3649214,age,21,number_without_unit
GSM3649215,age,21,number_without_unit
GSM3649216,age,21,number_without_unit
GSM3649217,age,21,number_without_unit
GSM3649218,age,21,number_without_unit
GSM3649219,age,21,number_without_unit
GSM3649220,age,21,number_without_unit
GSM3649221,age,21,number_without_unit
GSM3649222,age,21,number_without_unit
GSM3649223,age,21,number_without_unit
GSM3649224,age,21,number_without_unit
GSM3649225,age,21,number_without_unit
GSM3649226,age,21,number_without_unit
GSM3649227,age,21,number_without_unit
GSM3649228,age,21,number_without_unit
GSM3649229,age,21,number_without_unit
GSM3649230,age,21,number_without_unit
GSM3649231,age,21,number_without_unit
GSM3649232,age,21,number_without_unit
GSM3649233,age,21,number_without_unit
GSM3649234,age,21,number_without_unit
GSM3649235,age,21,number_without_unit
GSM3649236,age,21,number_without_unit
GSM3649237,age,21,number_without_unit
GSM3649238,age,21,number_without_unit
GSM3649239,age,21,number_without_unit
GSM3649240,age,21,number_without_unit
GSM3649241,age,21,number_without_unit
GSM3649242,age,21,number_without_unit
GSM3649243,age,21,number_without_unit
GSM3649244,age,21,number_without_unit
GSM3649245,age,21,number_without_unit
GSM3649246,age,21,number_without_unit
GSM3649247,age,21,number_without_unit
GSM3649248,age,21,number_without_unit
GSM3649249,age,21,number_without_unit
GSM3649250,age,21,number_without_unit
GSM3649251,age,21,number_without_unit
GSM3649252,age,21,number_without_unit
GSM3649253,age,21,number_without_unit
GSM3649254,age,21,number_without_unit
GSM3649255,age,21,number_without_unit
GSM3649256,age,21,number_without_unit
GSM3649257,age,21,number_without_unit
GSM3649258,age,21,number_without_unit
GSM3649259,age,21,number_without_unit
GSM3649260,age,21,number_without_unit
GSM3649261,age,21,number_without_unit
GSM3649262,age,21,number_without_unit
GSM3649263,age,21,number_without_unit
GSM3649264,age,21,number_without_unit
GSM3649265,age,21,number_without_unit
GSM3649266,age,21,number_without_unit
GSM3649267,age,21,number_without_unit
GSM3649268,age,21,number_without_unit
GSM3649269,age,21,number_without_unit
GSM3649270,age,21,number_without_unit
GSM3649271,age,21,number_without_unit
GSM3649272,age,21,number_without_unit
GSM3649273,age,21,number_without_unit
GSM3649274,age,21,number_without_unit
GSM3649275,age,21,number_without_unit
GSM3649276,age,21,number_without_unit
GSM3649277,age,21,number_without_unit
GSM3649278,age,21,number_without_unit
GSM3649279,age,21,number_without_unit
GSM3649280,age,21,number_without_unit
GSM3649281,age,21,number_without_unit
GSM3649282,age,21,number_without_unit
GSM3649283,age,21,number_without_unit
GSM3649284,age,21,number_without_unit
GSM3649285,age,21,number_without_unit
GSM3649286,age,21,number_without_unit
GSM3649287,age,21,number_without_unit
GSM3649288,age,21,number_without_unit
GSM3649289,age,21,number_without_unit
GSM3649290,age,21,number_without_unit
GSM3649291,age,21,number_without_unit
GSM3649292,age,21,number_without_unit
GSM3649293,age,21,number_without_unit
GSM3649294,age,21,number_without_unit
GSM3649295,age,21,number_without_unit
GSM3649296,age,21,number_without_unit
GSM3649297,age,21,number_without_unit
GSM3649298,age,21,number_without_unit
GSM3649299,age,21,number_without_unit
GSM3649300,age,21,number_without_unit
GSM3649301,age,21,number_without_unit
GSM3649302,age,21,number_without_unit
GSM3649303,age,21,number_without_unit
GSM3649304,age,21,number_without_unit
GSM3649305,age,21,number_without_unit
GSM3649306,age,21,number_without_unit
GSM3649307,age,21,number_without_unit
GSM3649308,age,21,number_without_unit
GSM3649309,age,21,number_without_unit
GSM3649310,age,21,number_without_unit
GSM3649311,age,21,number_without_unit
GSM3649312,age,21,number_without_unit
GSM3649313,age,21,number_without_unit
GSM3649314,age,21,number_without_unit
GSM3649315,age,21,number_without_unit
GSM3649316,age,21,number_without_unit
GSM3649317,age,21,number_without_unit
GSM3649318,age,21,number_without_unit
GSM3649319,age,21,number_without_unit
GSM3649320,age,21,number_without_unit
GSM3649321,age,21,number_without_unit
GSM3649322,age,21,number_without_unit
GSM3649323,age,21,number_without_unit
GSM3649324,age,21,number_without_unit
GSM3649325,age,21,number_without_unit
GSM3649326,age,21,number_without_unit
GSM3649327,age,21,number_without_unit
GSM3649328,age,21,number_without_unit
GSM3649329,age,21,number_without_unit
GSM3649330,age,21,number_without_unit
GSM3649331,age,21,number_without_unit
GSM3649332,age,21,number_without_unit
GSM3649333,age,21,number_without_unit
GSM3649334,age,21,number_without_unit
GSM3649335,age,21,number_without_unit
GSM3649336,age,21,number_without_unit
GSM3649337,age,21,number_without_unit
GSM3649338,age,21,number_without_unit
GSM3649339,age,21,number_without_unit
GSM3649340,age,21,number_without_unit
GSM3649341,age,21,number_without_unit
GSM3649342,age,21,number_without_unit
GSM3649343,age,21,number_without_unit
GSM3649344,age,21,number_without_unit
GSM3649345,age,21,number_without_unit
GSM3649346,age,21,number_without_unit
GSM3649347,age,21,number_without_unit
GSM3649348,age,21,number_without_unit
GSM3649349,age,21,number_without_unit
GSM3649350,age,21,number_without_unit
GSM3649351,age,21,number_without_unit
GSM3649352,age,21,number_without_unit
GSM3649353,age,21,number_without_unit
GSM3649354,age,21,number_without_unit
GSM3649355,age,21,number_without_unit
GSM3649356,age,21,number_without_unit
GSM3649357,age,21,number_without_unit
GSM3649358,age,21,number_without_unit
GSM3649359,age,21,number_without_unit
GSM3649360,age,21,number_without_unit
GSM3649361,age,21,number_without_unit
GSM3649362,age,21,number_without_unit
GSM3649363,age,21,number_without_unit
GSM3649364,age,21,number_without_unit
GSM3649365,age,21,number_without_unit
GSM3649366,age,21,number_without_unit
GSM3649367,age,21,number_without_unit
GSM3649368,age,21,number_without_unit
GSM3649369,age,21,number_without_unit
GSM3649370,age,21,number_without_unit
GSM3649371,age,21,number_without_unit
GSM3649372,age,21,number_without_unit
GSM3649373,age,21,number_without_unit
GSM3649374,age,21,number_without_unit
GSM3649375,age,21,number_without_unit
GSM3649376,age,21,number_without_unit
GSM3649377,age,21,number_without_unit
GSM3649378,age,21,number_without_unit
GSM3649379,age,21,number_without_unit
GSM3649380,age,21,number_without_unit
GSM3649381,age,21,number_without_unit
GSM3649382,age,21,number_without_unit
GSM3649383,age,21,number_without_unit
GSM3649384,age,21,number_without_unit
GSM3649385,age,21,number_without_unit
GSM3649386,age,21,number_without_unit
GSM3649387,age,21,number_without_unit
GSM3649388,age,21,number_without_unit
GSM3649389,age,21,number_without_unit
GSM3649390,age,21,number_without_unit
GSM3649391,age,21,number_without_unit
GSM3649392,age,21,number_without_unit
GSM3649393,age,21,number_without_unit
GSM3649394,age,21,number_without_unit
GSM3649395,age,21,number_without_unit
GSM3649396,age,21,number_without_unit
GSM3649397,age,21,number_without_unit
GSM3649398,age,21,number_without_unit
GSM3649399,age,21,number_without_unit
GSM3649400,age,21,number_without_unit
GSM3649401,age,21,number_without_unit
GSM3649402,age,21,number_without_unit
GSM3649403,age,21,number_without_unit
GSM3649404,age,21,number_without_unit
GSM3649405,age,21,number_without_unit
GSM3649406,age,21,number_without_unit
GSM3649407,age,21,number_without_unit
GSM3649408,age,21,number_without_unit
GSM3649409,age,21,number_without_unit
GSM3649410,age,21,number_without_unit
GSM3649411,age,21,number_without_unit
GSM3649412,age,21,number_without_unit
GSM3649413,age,21,number_without_unit
GSM3649414,age,21,number_without_unit
GSM3649415,age,21,number_without_unit
GSM3649416,age,21,number_without_unit
GSM3649417,age,21,number_without_unit
GSM3649418,age,21,number_without_unit
GSM3649419,age,21,number_without_unit
GSM3649420,age,21,number_without_unit
GSM3649421,age,21,number_without_unit
GSM3649422,age,21,number_without_unit
GSM3649423,age,21,number_without_unit
GSM3649424,age,21,number_without_unit
GSM3649425,age,21,number_without_unit
GSM3649426,age,21,number_without_unit
GSM3649427,age,21,number_without_unit
GSM3649428,age,21,number_without_unit
GSM3649429,age,21,number_without_unit
GSM3649430,age,21,number_without_unit
GSM3649431,age,21,number_without_unit
GSM3649432,age,21,number_without_unit
GSM3649433,age,21,number_without_unit
GSM3649434,age,21,number_without_unit
GSM3649435,age,21,number_without_unit
GSM3649436,age,21,number_without_unit
GSM3649437,age,21,number_without_unit
GSM3649438,age,21,number_without_unit
GSM3649439,age,21,number_without_unit
GSM3649440,age,21,number_without_unit
GSM3649441,age,21,number_without_unit
GSM3649442,age,21,number_without_unit
GSM3649443,age,21,number_without_unit
GSM3649444,age,21,number_without_unit
GSM3649445,age,21,number_without_unit
GSM3649446,age,21,number_without_unit
GSM3649447,age,21,number_without_unit
GSM3649448,age,21,number_without_unit
GSM3649449,age,21,number_without_unit
GSM3649450,age,21,number_without_unit
GSM3649451,age,21,number_without_unit
GSM3649452,age,21,number_without_unit
GSM3649453,age,21,number_without_unit
GSM3649454,age,21,number_without_unit
GSM3649455,age,21,number_without_unit
GSM3649456,age,21,number_without_unit
GSM3649457,age,21,number_without_unit
GSM3649458,age,21,number_without_unit
GSM3649459,age,21,number_without_unit
GSM3649460,age,21,number_without_unit
GSM3649461,age,21,number_without_unit
GSM3649462,age,21,number_without_unit
GSM3649463,age,21,number_without_unit
GSM3649464,age,21,number_without_unit
GSM3649465,age,21,number_without_unit
GSM3649466,age,21,number_without_unit
GSM3649467,age,21,number_without_unit
GSM3649468,age,21,number_without_unit
GSM3649469,age,21,number_without_unit
GSM3649470,age,21,number_without_unit
GSM3649471,age,21,number_without_unit
GSM3649472,age,21,number_without_unit
GSM3649473,age,21,number_without_unit
GSM3649474,age,21,number_without_unit
GSM3649475,age,21,number_without_unit
GSM3649476,age,21,number_without_unit
GSM3649477,age,21,number_without_unit
GSM3649478,age,21,number_without_unit
GSM3649479,age,21,number_without_unit
GSM3649480,age,21,number_without_unit
GSM3649481,age,21,number_without_unit
GSM3649482,age,21,number_without_unit
GSM3649483,age,21,number_without_unit
GSM3649484,age,21,number_without_unit
GSM3649485,age,21,number_without_unit
GSM3649486,age,21,number_without_unit
GSM3649487,age,21,number_without_unit
GSM3649488,age,21,number_without_unit
GSM3649489,age,21,number_without_unit
GSM3649490,age,21,number_without_unit
GSM3649491,age,21,number_without_unit
GSM3649492,age,21,number_without_unit
GSM3649493,age,21,number_without_unit
GSM3649494,age,21,number_without_unit
GSM3649495,age,21,number_without_unit
GSM3649496,age,21,number_without_unit
GSM3649497,age,21,number_without_unit
GSM3649498,age,21,number_without_unit
GSM3649499,age,21,number_without_unit
GSM3649500,age,21,number_without_unit
GSM3649501,age,21,number_without_unit
GSM3649502,age,21,number_without_unit
GSM3649503,age,21,number_without_unit
GSM3649504,age,21,number_without_unit
GSM3649505,age,21,number_without_unit
GSM3649506,age,21,number_without_unit
GSM3649507,age,21,number_without_unit
GSM3649508,age,21,number_without_unit
GSM3649509,age,21,number_without_unit
GSM3649510,age,21,number_without_unit
GSM3649511,age,21,number_without_unit
GSM3649512,age,21,number_without_unit
GSM3649513,age,21,number_without_unit
GSM3649514,age,21,number_without_unit
GSM3649515,age,21,number_without_unit
GSM3649516,age,21,number_without_unit
GSM3649517,age,21,number_without_unit
GSM3649518,age,21,number_without_unit
GSM3649519,age,21,number_without_unit
GSM3649520,age,21,number_without_unit
GSM3649521,age,21,number_without_unit
GSM3649522,age,21,number_without_unit
GSM3649523,age,21,number_without_unit
GSM3649524,age,21,number_without_unit
GSM3649525,age,21,number_without_unit
GSM3649526,age,21,number_without_unit
GSM3649527,age,21,number_without_unit
GSM3649528,age,21,number_without_unit
GSM3649529,age,21,number_without_unit
GSM3649530,age,21,number_without_unit
GSM3649531,age,21,number_without_unit
GSM3649532,age,21,number_without_unit
GSM3649533,age,21,number_without_unit
GSM3649534,age,21,number_without_unit
GSM3649535,age,21,number_without_unit
GSM3649536,age,21,number_without_unit
GSM3649537,age,21,number_without_unit
GSM3649538,age,21,number_without_unit
GSM3649539,age,21,number_without_unit
GSM3649540,age,21,number_without_unit
GSM3649541,age,21,number_without_unit
GSM3649542,age,21,number_without_unit
GSM3649543,age,21,number_without_unit
GSM3649544,age,21,number_without_unit
GSM3649545,age,21,number_without_unit
GSM3649546,age,21,number_without_unit
GSM3649547,age,21,number_without_unit
GSM3649548,age,21,number_without_unit
GSM3649549,age,21,number_without_unit
GSM3649550,age,21,number_without_unit
GSM3649551,age,21,number_without_unit
GSM3649552,age,21,number_without_unit
GSM3649553,age,21,number_without_unit
GSM3649554,age,21,number_without_unit
GSM3649555,age,21,number_without_unit
GSM3649556,age,21,number_without_unit
GSM3649557,age,21,number_without_unit
GSM3649558,age,21,number_without_unit
GSM3649559,age,21,number_without_unit
GSM3649560,age,21,number_without_unit
GSM3649561,age,21,number_without_unit
GSM3649562,age,21,number_without_unit
GSM3649563,age,21,number_without_unit
GSM3649564,age,21,number_without_unit
GSM3649565,age,21,number_without_unit
GSM3649566,age,21,number_without_unit
GSM3649567,age,21,number_without_unit
GSM3649568,age,21,number_without_unit
GSM3649569,age,21,number_without_unit
GSM3649570,age,21,number_without_unit
GSM3649571,age,21,number_without_unit
GSM3649572,age,21,number_without_unit
GSM3649573,age,21,number_without_unit
GSM3649574,age,21,number_without_unit
GSM3649575,age,21,number_without_unit
GSM3649576,age,21,number_without_unit
GSM3649577,age,21,number_without_unit
GSM3649578,age,21,number_without_unit
GSM3649579,age,21,number_without_unit
GSM3649580,age,21,number_without_unit
GSM3649581,age,21,number_without_unit
GSM3649582,age,21,number_without_unit
GSM3649583,age,21,number_without_unit
GSM3649584,age,21,number_without_unit
GSM3649585,age,21,number_without_unit
GSM3649586,age,21,number_without_unit
GSM3649587,age,21,number_without_unit
GSM3649588,age,21,number_without_unit
GSM3649589,age,21,number_without_unit
GSM3649590,age,21,number_without_unit
GSM3649591,age,21,number_without_unit
GSM3649592,age,21,number_without_unit
GSM3649593,age,21,number_without_unit
GSM3649594,age,21,number_without_unit
GSM3649595,age,21,number_without_unit
GSM3649596,age,21,number_without_unit
GSM3649597,age,21,number_without_unit
GSM3649598,age,21,number_without_unit
GSM3649599,age,21,number_without_unit
GSM3649600,age,21,number_without_unit
GSM3649601,age,21,number_without_unit
GSM3649602,age,21,number_without_unit
GSM3649603,age,21,number_without_unit
GSM3649604,age,21,number_without_unit
GSM3649605,age,21,number_without_unit
GSM3649606,age,21,number_without_unit
GSM3649607,age,21,number_without_unit
GSM3649608,age,21,number_without_unit
GSM3649609,age,21,number_without_unit
GSM3649610,age,21,number_without_unit
GSM3649611,age,21,number_without_unit
GSM3649612,age,21,number_without_unit
GSM3649613,age,21,number_without_unit
GSM3649614,age,21,number_without_unit
GSM3649615,age,21,number_without_unit
GSM3649616,age,21,number_without_unit
GSM3649617,age,21,number_without_unit
GSM3649618,age,21,number_without_unit
GSM3649619,age,21,number_without_unit
GSM3649620,age,21,number_without_unit
GSM3649621,age,21,number_without_unit
GSM3649622,age,21,number_without_unit
GSM3649623,age,21,number_without_unit
GSM3649624,age,21,number_without_unit
GSM3649625,age,21,number_without_unit
GSM3649626,age,21,number_without_unit
GSM3649627,age,21,number_without_unit
GSM3649628,age,21,number_without_unit
GSM3649629,age,21,number_without_unit
GSM3649630,age,21,number_without_unit
GSM3649631,age,21,number_without_unit
GSM3649632,age,21,number_without_unit
GSM3649633,age,21,number_without_unit
GSM3649634,age,21,number_without_unit
GSM3649635,age,21,number_without_unit
GSM3649636,age,21,number_without_unit
GSM3649637,age,21,number_without_unit
GSM3649638,age,21,number_without_unit
GSM3649639,age,21,number_without_unit
GSM3649640,age,21,number_without_unit
GSM3649641,age,21,number_without_unit
GSM3649642,age,21,number_without_unit
GSM3649643,age,21,number_without_unit
GSM3649644,age,21,number_without_unit
GSM3649645,age,21,number_without_unit
GSM3649646,age,21,number_without_unit
GSM3649647,age,21,number_without_unit
GSM3649648,age,21,number_without_unit
GSM3649649,age,21,number_without_unit
GSM3649650,age,21,number_without_unit
GSM3649651,age,21,number_without_unit
GSM3649652,age,21,number_without_unit
GSM3649653,age,21,number_without_unit
GSM3649654,age,21,number_without_unit
GSM3649655,age,21,number_without_unit
GSM3649656,age,21,number_without_unit
GSM3649657,age,21,number_without_unit
GSM3649658,age,21,number_without_unit
GSM3649659,age,21,number_without_unit
GSM3649660,age,21,number_without_unit
GSM3649661,age,21,number_without_unit
GSM3649662,age,21,number_without_unit
GSM3649663,age,21,number_without_unit
GSM3649664,age,21,number_without_unit
GSM3649665,age,21,number_without_unit
GSM3649666,age,21,number_without_unit
GSM3649667,age,21,number_without_unit
GSM3649668,age,21,number_without_unit
GSM3649669,age,21,number_without_unit
GSM3649670,age,21,number_without_unit
GSM3649671,age,21,number_without_unit
GSM3649672,age,21,number_without_unit
GSM3649673,age,21,number_without_unit
GSM3649674,age,21,number_without_unit
GSM3649675,age,21,number_without_unit
GSM3649676,age,21,number_without_unit
GSM3649677,age,21,number_without_unit
GSM3649678,age,21,number_without_unit
GSM3649679,age,21,number_without_unit
GSM3649680,age,21,number_without_unit
GSM3649681,age,21,number_without_unit
GSM3649682,age,21,number_without_unit
GSM3649683,age,21,number_without_unit
GSM3649684,age,21,number_without_unit
GSM3649685,age,21,number_without_unit
GSM3649686,age,21,number_without_unit
GSM3649687,age,21,number_without_unit
GSM3649688,age,21,number_without_unit
GSM3649689,age,21,number_without_unit
GSM3649690,age,21,number_without_unit
GSM3649691,age,21,number_without_unit
GSM3649692,age,21,number_without_unit
GSM3649693,age,21,number_without_unit
GSM3649694,age,21,number_without_unit
GSM3649695,age,21,number_without_unit
GSM3649696,age,21,number_without_unit
GSM3649697,age,21,number_without_unit
GSM3649698,age,21,number_without_unit
GSM3649699,age,21,number_without_unit
GSM3649700,age,21,number_without_unit
GSM3649701,age,21,number_without_unit
GSM3649702,age,21,number_without_unit
GSM3649703,age,21,number_without_unit
GSM3649704,age,21,number_without_unit
GSM3649705,age,21,number_without_unit
GSM3649706,age,21,number_without_unit
GSM3649707,age,21,number_without_unit
GSM3649708,age,21,number_without_unit
GSM3649709,age,21,number_without_unit
GSM3649710,age,21,number_without_unit
GSM3649711,age,21,number_without_unit
GSM3649712,age,21,number_without_unit
GSM3649713,age,21,number_without_unit
GSM3649714,age,21,number_without_unit
GSM3649715,age,21,number_without_unit
GSM3649716,age,21,number_without_unit
GSM3649717,age,21,number_without_unit
GSM3649718,age,21,number_without_unit
GSM3649719,age,21,number_without_unit
GSM3649720,age,21,number_without_unit
GSM3649721,age,21,number_without_unit
GSM3649722,age,21,number_without_unit
GSM3649723,age,21,number_without_unit
GSM3649724,age,21,number_without_unit
GSM3649725,age,21,number_without_unit
GSM3649726,age,21,number_without_unit
GSM3649727,age,21,number_without_unit
GSM3649728,age,21,number_without_unit
GSM3649729,age,21,number_without_unit
GSM3649730,age,21,number_without_unit
GSM3649731,age,21,number_without_unit
GSM3649732,age,21,number_without_unit
GSM3649733,age,21,number_without_unit
GSM3649734,age,21,number_without_unit
GSM3649735,age,21,number_without_unit
GSM3649736,age,21,number_without_unit
GSM3649737,age,21,number_without_unit
GSM3649738,age,21,number_without_unit
GSM3649739,age,21,number_without_unit
GSM3649740,age,21,number_without_unit
GSM3649741,age,21,number_without_unit
GSM3649742,age,21,number_without_unit
GSM3649743,age,21,number_without_unit
GSM3649744,age,21,number_without_unit
GSM3649745,age,21,number_without_unit
GSM3649746,age,21,number_without_unit
GSM3649747,age,21,number_without_unit
GSM3649748,age,21,number_without_unit
GSM3649749,age,21,number_without_unit
GSM3649750,age,21,number_without_unit
GSM3649751,age,21,number_without_unit
GSM3649752,age,21,number_without_unit
GSM3649753,age,21,number_without_unit
GSM3649754,age,21,number_without_unit
GSM3649755,age,21,number_without_unit
GSM3649756,age,21,number_without_unit
GSM3649757,age,21,number_without_unit
GSM3649758,age,21,number_without_unit
GSM3649759,age,21,number_without_unit
GSM3649760,age,21,number_without_unit
GSM3649761,age,21,number_without_unit
GSM3649762,age,21,number_without_unit
GSM3649763,age,21,number_without_unit
GSM3649764,age,21,number_without_unit
GSM3649765,age,21,number_without_unit
GSM3649766,age,21,number_without_unit
GSM3649767,age,21,number_without_unit
GSM3649768,age,21,number_without_unit
GSM3649769,age,21,number_without_unit
GSM3649770,age,21,number_without_unit
GSM3649771,age,21,number_without_unit
GSM3649772,age,21,number_without_unit
GSM3649773,age,21,number_without_unit
GSM3649774,age,21,number_without_unit
GSM3649775,age,21,number_without_unit
GSM3649776,age,21,number_without_unit
GSM3649777,age,21,number_without_unit
GSM3649778,age,21,number_without_unit
GSM3649779,age,21,number_without_unit
GSM3649780,age,21,number_without_unit
GSM3649781,age,21,number_without_unit
GSM3649782,age,21,number_without_unit
GSM3649783,age,21,number_without_unit
GSM3649784,age,21,number_without_unit
GSM3649785,age,21,number_without_unit
GSM3649786,age,21,number_without_unit
GSM3649787,age,21,number_without_unit
GSM3649788,age,21,number_without_unit
GSM3649789,age,21,number_without_unit
GSM3649790,age,21,number_without_unit
GSM3649791,age,21,number_without_unit
GSM3649792,age,21,number_without_unit
GSM3649793,age,21,number_without_unit
GSM3649794,age,21,number_without_unit
GSM3649795,age,21,number_without_unit
GSM3649796,age,21,number_without_unit
GSM3649797,age,21,number_without_unit
GSM3649798,age,21,number_without_unit
GSM3649799,age,21,number_without_unit
GSM3649800,age,21,number_without_unit
GSM3649801,age,21,number_without_unit
GSM3649802,age,21,number_without_unit
GSM3649803,age,21,number_without_unit
GSM3649804,age,21,number_without_unit
GSM3649805,age,21,number_without_unit
GSM3649806,age,21,number_without_unit
GSM3649807,age,21,number_without_unit
GSM3649808,age,21,number_without_unit
GSM3649809,age,21,number_without_unit
GSM3649810,age,21,number_without_unit
GSM3649811,age,21,number_without_unit
GSM3649812,age,21,number_without_unit
GSM3649813,age,21,number_without_unit
GSM3649814,age,21,number_without_unit
GSM3649815,age,21,number_without_unit
GSM3649816,age,21,number_without_unit
GSM3649817,age,21,number_without_unit
GSM3649818,age,21,number_without_unit
GSM3649819,age,21,number_without_unit
GSM3649820,age,21,number_without_unit
GSM3649821,age,21,number_without_unit
GSM3649822,age,21,number_without_unit
GSM3649823,age,21,number_without_unit
GSM3649824,age,21,number_without_unit
GSM3649825,age,21,number_without_unit
GSM3649826,age,21,number_without_unit
GSM3649827,age,21,number_without_unit
GSM3649828,age,21,number_without_unit
GSM3649829,age,21,number_without_unit
GSM3649830,age,21,number_without_unit
GSM3649831,age,21,number_without_unit
GSM3649832,age,21,number_without_unit
GSM3649833,age,21,number_without_unit
GSM3649834,age,21,number_without_unit
GSM3649835,age,21,number_without_unit
GSM3649836,age,21,number_without_unit
GSM3649837,age,21,number_without_unit
GSM3649838,age,21,number_without_unit
GSM3649839,age,21,number_without_unit
GSM3649840,age,21,number_without_unit
GSM3649841,age,21,number_without_unit
GSM3649842,age,21,number_without_unit
GSM3649843,age,21,number_without_unit
GSM3649844,age,21,number_without_unit
GSM3649845,age,21,number_without_unit
GSM3649846,age,21,number_without_unit
GSM3649847,age,21,number_without_unit
GSM3649848,age,21,number_without_unit
GSM3649849,age,21,number_without_unit
GSM3649850,age,21,number_without_unit
GSM3649851,age,21,number_without_unit
GSM3649852,age,21,number_without_unit
GSM3649853,age,21,number_without_unit
GSM3649854,age,21,number_without_unit
GSM3649855,age,21,number_without_unit
GSM3649856,age,21,number_without_unit
GSM3649857,age,21,number_without_unit
GSM3649858,age,21,number_without_unit
GSM3649859,age,21,number_without_unit
GSM3649860,age,21,number_without_unit
GSM3649861,age,21,number_without_unit
GSM3649862,age,21,number_without_unit
GSM3649863,age,21,number_without_unit
GSM3649864,age,21,number_without_unit
GSM3649865,age,21,number_without_unit
GSM3649866,age,21,number_without_unit
GSM3649867,age,21,number_without_unit
GSM3649868,age,21,number_without_unit
GSM3649869,age,21,number_without_unit
GSM3649870,age,21,number_without_unit
GSM3649871,age,21,number_without_unit
GSM3649872,age,21,number_without_unit
GSM3649873,age,21,number_without_unit
GSM3649874,age,21,number_without_unit
GSM3649875,age,21,number_without_unit
GSM3649876,age,21,number_without_unit
GSM3649877,age,21,number_without_unit
GSM3649878,age,21,number_without_unit
GSM3649879,age,21,number_without_unit
GSM3649880,age,21,number_without_unit
GSM3649881,age,21,number_without_unit
GSM3649882,age,21,number_without_unit
GSM3649883,age,21,number_without_unit
GSM3649884,age,21,number_without_unit
GSM3649885,age,21,number_without_unit
GSM3649886,age,21,number_without_unit
GSM3649887,age,21,number_without_unit
GSM3649888,age,21,number_without_unit
GSM3649889,age,21,number_without_unit
GSM3649890,age,21,number_without_unit
GSM3649891,age,21,number_without_unit
GSM3649892,age,21,number_without_unit
GSM3649893,age,21,number_without_unit
GSM3649894,age,21,number_without_unit
GSM3649895,age,21,number_without_unit
GSM3649896,age,21,number_without_unit
GSM3649897,age,21,number_without_unit
GSM3649898,age,21,number_without_unit
GSM3649899,age,21,number_without_unit
GSM3649900,age,21,number_without_unit
GSM3649901,age,21,number_without_unit
GSM3649902,age,21,number_without_unit
GSM3649903,age,21,number_without_unit
GSM3649904,age,21,number_without_unit
GSM3649905,age,21,number_without_unit
GSM3649906,age,21,number_without_unit
GSM3649907,age,21,number_without_unit
GSM3649908,age,21,number_without_unit
GSM3649909,age,21,number_without_unit
GSM3649910,age,21,number_without_unit
GSM3649911,age,21,number_without_unit
GSM3649912,age,21,number_without_unit
GSM3649913,age,21,number_without_unit
GSM3649914,age,21,number_without_unit
GSM3649915,age,21,number_without_unit
GSM3649916,age,21,number_without_unit
GSM3649917,age,21,number_without_unit
GSM3649918,age,21,number_without_unit
GSM3649919,age,21,number_without_unit
GSM3649920,age,21,number_without_unit
GSM3649921,age,21,number_without_unit
GSM3649922,age,21,number_without_unit
GSM3649923,age,21,number_without_unit
GSM3649924,age,21,number_without_unit
GSM3649925,age,21,number_without_unit
GSM3649926,age,21,number_without_unit
GSM3654548,age,21,number_without_unit
GSM3654549,age,21,number_without_unit
GSM3654550,age,21,number_without_unit
GSM3654551,age,21,number_without_unit
GSM3654552,age,21,number_without_unit
GSM3654553,age,21,number_without_unit
GSM3654554,age,21,number_without_unit
GSM3654555,age,21,number_without_unit
GSM3654556,age,21,number_without_unit
